reserva_id,huesped,pais_residencia_declarado,documento_tipo,documento_en_legajo,canal,check_in,check_out,noches,tarifa_noche_ars,total_alojamiento_ars,desayuno_incluido,consumos_extra_ars,medio_pago,comprobante_clase,estado,motivo,neto_ars,iva_en_juego_ars
R-1588,J. Pereira,AR,DNI,si,Directo web,2026-07-14,2026-07-18,4,106600,426400,si,22000,efectivo_ars,B,no_elegible,Huésped residente en Argentina,352397,0
R-1589,M. Silva,AR,DNI,si,Booking.com,2026-07-08,2026-07-12,4,87800,351200,si,9800,transferencia_local,B,no_elegible,Huésped residente en Argentina,290248,0
R-1590,N. Garcia,AR,DNI,si,Directo web,2026-06-29,2026-07-01,2,98500,197000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,162810,0
R-1591,T. Nakamura,AR,DNI,si,Despegar,2026-08-02,2026-08-04,2,109400,218800,si,22000,efectivo_ars,B,no_elegible,Huésped residente en Argentina,180826,0
R-1592,B. Lindqvist,AR,DNI,si,Walk-in,2026-07-30,2026-08-01,2,105700,211400,si,4500,efectivo_ars,B,no_elegible,Huésped residente en Argentina,174711,0
R-1593,S. Johnson,AR,DNI,si,Directo web,2026-07-24,2026-07-25,1,99100,99100,si,0,transferencia_local,B,no_elegible,Huésped residente en Argentina,81901,0
R-1594,J. Pereira,CL,Pasaporte,no,Directo web,2026-08-11,2026-08-13,2,87300,174600,si,4500,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",144298,0
R-1595,G. Ferrari,CL,Pasaporte,si,Booking.com,2026-07-10,2026-07-13,3,94800,284400,si,15200,tarjeta,T,correcto,Tarjeta MASTERCARD emitida en Chile (BIN 530312),235041,49359
R-1596,I. Petrov,US,Pasaporte,no,Directo web,2026-08-05,2026-08-06,1,88000,88000,si,0,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",72727,0
R-1597,P. Dubois,ES,Pasaporte,no,Expedia,2026-07-17,2026-07-22,5,110100,550500,si,0,tarjeta,T,riesgo_legajo,Tarjeta VISA emitida en España (BIN 540012),454959,95541
R-1598,E. Blanco,DE,Pasaporte,si,Directo web,2026-07-18,2026-07-19,1,104200,104200,si,15200,tarjeta,B,fuga,Tarjeta MASTERCARD emitida en Alemania (BIN 492181),86116,18084
R-1599,S. Johnson,AR,DNI,si,Booking.com,2026-07-21,2026-07-24,3,95700,287100,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,237273,0
R-1600,B. Lindqvist,CO,Pasaporte,no,Booking.com,2026-07-31,2026-08-02,2,96300,192600,si,0,tarjeta,T,riesgo_legajo,Tarjeta MASTERCARD emitida en Colombia (BIN 455708),159174,33426
R-1601,D. Oliveira,AR,DNI,si,Despegar,2026-06-27,2026-07-01,4,95900,383600,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,317025,0
R-1602,R. Muller,AR,DNI,si,Despegar,2026-08-27,2026-08-29,2,95900,191800,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,158512,0
R-1603,L. Fernandez,DE,Pasaporte,no,Walk-in,2026-09-03,2026-09-06,3,106500,319500,si,0,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",264050,0
R-1604,M. Silva,AR,DNI,si,Directo web,2026-08-22,2026-08-23,1,99600,99600,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,82314,0
R-1605,K. Novak,AR,DNI,si,Booking.com,2026-08-10,2026-08-11,1,102400,102400,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,84628,0
R-1606,B. Lindqvist,US,Pasaporte,si,Booking.com,2026-08-07,2026-08-09,2,111400,222800,si,0,transferencia_exterior,T,correcto,Transferencia desde banco del exterior,184132,38668
R-1607,E. Blanco,FR,Pasaporte,no,Booking.com,2026-06-16,2026-06-20,4,87600,350400,si,15200,tarjeta,B,fuga,Tarjeta MASTERCARD emitida en Francia (BIN 497010),289587,60813
R-1608,P. Dubois,AR,DNI,si,Walk-in,2026-07-03,2026-07-04,1,113600,113600,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,93884,0
R-1609,A. Costa,AR,DNI,si,Booking.com,2026-07-26,2026-07-28,2,109500,219000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,180992,0
R-1610,S. Johnson,US,Pasaporte,si,Despegar,2026-08-04,2026-08-09,5,91700,458500,si,0,transferencia_exterior,T,correcto,Transferencia desde banco del exterior,378926,79574
R-1611,V. Romero,UY,Pasaporte,si,Despegar,2026-07-22,2026-07-24,2,98600,197200,si,0,tarjeta,B,fuga,Tarjeta MASTERCARD emitida en Uruguay (BIN 533012),162975,34225
R-1612,P. Dubois,AR,DNI,si,Booking.com,2026-08-02,2026-08-03,1,100100,100100,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,82727,0
R-1613,B. Lindqvist,AR,DNI,si,Directo web,2026-07-04,2026-07-09,5,111100,555500,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,459091,0
R-1614,C. Rossi,AR,DNI,si,Booking.com,2026-08-17,2026-08-22,5,107200,536000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,442975,0
R-1615,H. Weber,AR,DNI,si,Booking.com,2026-07-26,2026-07-29,3,115500,346500,si,0,efectivo_ars,B,no_elegible,Huésped residente en Argentina,286364,0
R-1616,T. Nakamura,AR,DNI,si,Booking.com,2026-07-03,2026-07-07,4,110200,440800,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,364298,0
R-1617,E. Blanco,UY,Pasaporte,no,Booking.com,2026-07-09,2026-07-14,5,87000,435000,si,22000,efectivo_usd,A,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",359504,0
R-1618,R. Muller,AR,DNI,si,Walk-in,2026-08-17,2026-08-21,4,103800,415200,si,9800,transferencia_local,B,no_elegible,Huésped residente en Argentina,343140,0
R-1619,K. Novak,AR,DNI,si,Directo web,2026-08-22,2026-08-25,3,111400,334200,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,276198,0
R-1620,T. Nakamura,BR,Pasaporte,no,Booking.com,2026-08-29,2026-08-31,2,102300,204600,si,4500,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",169091,0
R-1621,J. Pereira,CO,Pasaporte,si,Despegar,2026-07-27,2026-07-30,3,95300,285900,si,9800,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",236281,0
R-1622,D. Oliveira,UY,Pasaporte,no,Expedia,2026-09-05,2026-09-07,2,110200,220400,si,9800,transferencia_exterior,T,riesgo_legajo,Transferencia desde banco del exterior,182149,38251
R-1623,R. Muller,BR,Pasaporte,no,Booking.com,2026-08-27,2026-08-28,1,100900,100900,si,22000,transferencia_exterior,B,fuga,Transferencia desde banco del exterior,83388,17512
R-1624,C. Rossi,ES,Pasaporte,no,Walk-in,2026-07-19,2026-07-24,5,106700,533500,si,0,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",440909,0
R-1625,O. Ahmed,BR,Pasaporte,si,Directo web,2026-07-10,2026-07-12,2,107100,214200,si,4500,tarjeta,T,correcto,Tarjeta AMEX emitida en Brasil (BIN 438935),177025,37175
R-1626,V. Romero,AR,DNI,si,Directo web,2026-08-10,2026-08-14,4,105100,420400,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,347438,0
R-1627,S. Johnson,AR,DNI,si,Despegar,2026-08-29,2026-08-30,1,98100,98100,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,81074,0
R-1628,K. Novak,UY,Pasaporte,si,Booking.com,2026-06-19,2026-06-22,3,97900,293700,si,0,tarjeta,B,fuga,Tarjeta AMEX emitida en Uruguay (BIN 471589),242727,50973
R-1629,L. Fernandez,US,Pasaporte,si,Walk-in,2026-07-24,2026-07-26,2,97100,194200,si,9800,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",160496,0
R-1630,P. Dubois,BR,Pasaporte,si,Directo web,2026-07-21,2026-07-25,4,85900,343600,si,0,transferencia_exterior,B,fuga,Transferencia desde banco del exterior,283967,59633
R-1631,B. Lindqvist,MX,Pasaporte,no,Booking.com,2026-08-10,2026-08-11,1,99800,99800,si,15200,tarjeta,T,riesgo_legajo,Tarjeta AMEX emitida en México (BIN 491667),82479,17321
R-1632,B. Lindqvist,AR,DNI,si,Booking.com,2026-07-22,2026-07-24,2,99500,199000,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,164463,0
R-1633,J. Pereira,AR,DNI,si,Directo web,2026-07-26,2026-07-31,5,103400,517000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,427273,0
R-1634,T. Nakamura,AR,DNI,si,Directo web,2026-07-15,2026-07-20,5,98000,490000,si,22000,transferencia_local,B,no_elegible,Huésped residente en Argentina,404959,0
R-1635,P. Dubois,AR,DNI,si,Despegar,2026-06-28,2026-06-29,1,102900,102900,si,4500,tarjeta,A,no_elegible,Huésped residente en Argentina,85041,0
R-1636,P. Dubois,AR,DNI,si,Booking.com,2026-08-27,2026-08-31,4,85900,343600,si,22000,tarjeta,A,no_elegible,Huésped residente en Argentina,283967,0
R-1637,C. Rossi,AR,DNI,si,Booking.com,2026-07-02,2026-07-04,2,105200,210400,si,0,efectivo_ars,B,no_elegible,Huésped residente en Argentina,173884,0
R-1638,G. Ferrari,BR,Pasaporte,no,Directo web,2026-06-19,2026-06-20,1,106700,106700,si,9800,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",88182,0
R-1639,P. Dubois,AR,DNI,si,Walk-in,2026-08-12,2026-08-16,4,98800,395200,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,326612,0
R-1640,R. Muller,AR,DNI,si,Walk-in,2026-07-09,2026-07-11,2,96000,192000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,158678,0
R-1641,M. Silva,AR,DNI,si,Booking.com,2026-07-08,2026-07-11,3,93500,280500,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,231818,0
R-1642,O. Ahmed,US,Pasaporte,si,Booking.com,2026-07-02,2026-07-03,1,88500,88500,si,15200,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",73140,0
R-1643,L. Fernandez,AR,DNI,si,Booking.com,2026-07-07,2026-07-11,4,93800,375200,si,9800,transferencia_local,B,no_elegible,Huésped residente en Argentina,310083,0
R-1644,D. Oliveira,AR,DNI,si,Expedia,2026-06-16,2026-06-19,3,100400,301200,si,9800,transferencia_local,A,no_elegible,Huésped residente en Argentina,248926,0
R-1645,D. Oliveira,MX,Pasaporte,no,Telefono/WhatsApp,2026-07-11,2026-07-13,2,115200,230400,si,0,tarjeta,B,fuga,Tarjeta MASTERCARD emitida en México (BIN 491667),190413,39987
R-1646,L. Fernandez,AR,DNI,si,Directo web,2026-06-26,2026-06-27,1,107700,107700,si,4500,efectivo_ars,A,no_elegible,Huésped residente en Argentina,89008,0
R-1647,A. Costa,MX,Pasaporte,si,Despegar,2026-08-16,2026-08-18,2,94100,188200,si,4500,tarjeta,T,correcto,Tarjeta MASTERCARD emitida en México (BIN 547034),155537,32663
R-1648,O. Ahmed,BR,Pasaporte,no,Booking.com,2026-07-29,2026-08-01,3,96200,288600,si,0,tarjeta,B,fuga,Tarjeta AMEX emitida en Brasil (BIN 552031),238512,50088
R-1649,I. Petrov,AR,DNI,si,Booking.com,2026-07-24,2026-07-27,3,107700,323100,si,0,efectivo_ars,B,no_elegible,Huésped residente en Argentina,267025,0
R-1650,R. Muller,CO,Pasaporte,no,Directo web,2026-06-17,2026-06-18,1,92500,92500,si,15200,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",76446,0
R-1651,P. Dubois,US,Pasaporte,no,Booking.com,2026-07-09,2026-07-14,5,94100,470500,si,22000,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",388843,0
R-1652,T. Nakamura,FR,Pasaporte,si,Booking.com,2026-07-11,2026-07-15,4,96200,384800,si,0,transferencia_exterior,T,correcto,Transferencia desde banco del exterior,318017,66783
R-1653,V. Romero,CO,Pasaporte,no,Directo web,2026-08-09,2026-08-11,2,107800,215600,si,0,tarjeta,B,fuga,Tarjeta VISA emitida en Colombia (BIN 455708),178182,37418
R-1654,J. Pereira,CL,Pasaporte,si,Directo web,2026-07-26,2026-07-28,2,101800,203600,si,0,tarjeta,T,correcto,Tarjeta AMEX emitida en Chile (BIN 530312),168264,35336
R-1655,R. Muller,AR,DNI,si,Booking.com,2026-08-13,2026-08-16,3,101500,304500,si,4500,efectivo_ars,B,no_elegible,Huésped residente en Argentina,251653,0
R-1656,C. Rossi,AR,DNI,si,Booking.com,2026-08-03,2026-08-08,5,91600,458000,si,0,transferencia_local,B,no_elegible,Huésped residente en Argentina,378512,0
R-1657,K. Novak,CO,Pasaporte,no,Telefono/WhatsApp,2026-08-26,2026-08-29,3,103800,311400,si,9800,tarjeta,A,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",257355,0
R-1658,R. Muller,AR,DNI,si,Despegar,2026-07-21,2026-07-23,2,103500,207000,si,0,efectivo_ars,B,no_elegible,Huésped residente en Argentina,171074,0
R-1659,A. Costa,CL,Pasaporte,no,Booking.com,2026-09-03,2026-09-04,1,94800,94800,si,15200,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",78347,0
R-1660,F. Almeida,ES,Pasaporte,no,Directo web,2026-07-23,2026-07-26,3,103700,311100,si,0,tarjeta,B,fuga,Tarjeta MASTERCARD emitida en España (BIN 540012),257107,53993
R-1661,P. Dubois,AR,DNI,si,Walk-in,2026-08-29,2026-08-31,2,106300,212600,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,175702,0
R-1662,H. Weber,AR,DNI,si,Walk-in,2026-07-24,2026-07-26,2,106500,213000,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,176033,0
R-1663,A. Costa,BR,Pasaporte,no,Booking.com,2026-08-01,2026-08-02,1,107300,107300,si,4500,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",88678,0
R-1664,S. Johnson,AR,DNI,si,Booking.com,2026-07-05,2026-07-06,1,101900,101900,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,84215,0
R-1665,S. Johnson,AR,DNI,si,Directo web,2026-08-22,2026-08-25,3,110300,330900,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,273471,0
R-1666,J. Pereira,FR,Pasaporte,no,Walk-in,2026-08-25,2026-08-27,2,103900,207800,si,0,tarjeta,B,fuga,Tarjeta AMEX emitida en Francia (BIN 513412),171736,36064
R-1667,C. Rossi,AR,DNI,si,Expedia,2026-08-15,2026-08-18,3,93200,279600,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,231074,0
R-1668,H. Weber,BR,Pasaporte,no,Expedia,2026-08-07,2026-08-10,3,100600,301800,si,4500,transferencia_exterior,B,fuga,Transferencia desde banco del exterior,249421,52379
R-1669,D. Oliveira,UY,Pasaporte,no,Booking.com,2026-09-04,2026-09-08,4,104000,416000,si,15200,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",343802,0
R-1670,T. Nakamura,AR,DNI,si,Directo web,2026-06-12,2026-06-13,1,113000,113000,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,93388,0
R-1672,O. Ahmed,CL,Pasaporte,si,Booking.com,2026-06-14,2026-06-17,3,110700,332100,si,15200,tarjeta,B,fuga,Tarjeta MASTERCARD emitida en Chile (BIN 456712),274463,57637
R-1673,P. Dubois,AR,DNI,si,Telefono/WhatsApp,2026-07-18,2026-07-19,1,105100,105100,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,86860,0
R-1674,O. Ahmed,AR,DNI,si,Walk-in,2026-07-23,2026-07-25,2,88000,176000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,145455,0
R-1675,K. Novak,AR,DNI,si,Booking.com,2026-09-03,2026-09-05,2,93600,187200,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,154711,0
R-1676,M. Silva,AR,DNI,si,Expedia,2026-06-25,2026-06-27,2,91300,182600,si,9800,efectivo_ars,A,no_elegible,Huésped residente en Argentina,150909,0
R-1677,M. Silva,AR,DNI,si,Despegar,2026-09-03,2026-09-05,2,105900,211800,si,0,tarjeta,A,no_elegible,Huésped residente en Argentina,175041,0
R-1678,B. Lindqvist,BR,Pasaporte,si,Booking.com,2026-06-29,2026-06-30,1,91800,91800,si,15200,tarjeta,T,correcto,Tarjeta MASTERCARD emitida en Brasil (BIN 516292),75868,15932
R-1679,L. Fernandez,US,Pasaporte,no,Booking.com,2026-07-26,2026-07-29,3,101200,303600,si,15200,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",250909,0
R-1680,L. Fernandez,BR,Pasaporte,no,Expedia,2026-07-19,2026-07-20,1,109500,109500,si,0,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",90496,0
R-1681,D. Oliveira,AR,DNI,si,Booking.com,2026-08-24,2026-08-26,2,90000,180000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,148760,0
R-1682,N. Garcia,AR,DNI,si,Booking.com,2026-06-30,2026-07-07,7,90500,633500,si,9800,efectivo_ars,B,no_elegible,Huésped residente en Argentina,523554,0
R-1683,A. Costa,AR,DNI,si,Despegar,2026-06-19,2026-06-21,2,98200,196400,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,162314,0
R-1684,R. Muller,CO,Pasaporte,si,Despegar,2026-08-29,2026-08-30,1,114100,114100,si,4500,tarjeta,A,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",94298,0
R-1685,H. Weber,US,Pasaporte,si,Booking.com,2026-07-04,2026-07-05,1,94900,94900,si,0,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",78430,0
R-1686,K. Novak,CL,Pasaporte,no,Directo web,2026-08-03,2026-08-04,1,85100,85100,si,4500,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",70331,0
R-1687,T. Nakamura,US,Pasaporte,no,Directo web,2026-06-11,2026-06-12,1,96600,96600,si,9800,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",79835,0
R-1688,D. Oliveira,AR,DNI,si,Directo web,2026-08-10,2026-08-15,5,102800,514000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,424793,0
R-1689,F. Almeida,AR,DNI,si,Telefono/WhatsApp,2026-06-13,2026-06-15,2,114500,229000,si,0,tarjeta,A,no_elegible,Huésped residente en Argentina,189256,0
R-1690,S. Johnson,AR,DNI,si,Walk-in,2026-06-16,2026-06-18,2,92400,184800,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,152727,0
R-1691,M. Silva,AR,DNI,si,Directo web,2026-08-22,2026-08-23,1,108000,108000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,89256,0
R-1692,L. Fernandez,CO,Pasaporte,si,Walk-in,2026-08-07,2026-08-09,2,109000,218000,si,0,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",180165,0
R-1693,J. Pereira,AR,DNI,si,Booking.com,2026-06-15,2026-06-19,4,97900,391600,si,15200,efectivo_ars,B,no_elegible,Huésped residente en Argentina,323636,0
R-1694,B. Lindqvist,US,Pasaporte,no,Telefono/WhatsApp,2026-06-24,2026-06-25,1,93800,93800,si,4500,tarjeta,A,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",77521,0
R-1695,J. Pereira,BR,Pasaporte,si,Booking.com,2026-08-10,2026-08-15,5,95800,479000,si,22000,tarjeta,B,fuga,Tarjeta MASTERCARD emitida en Brasil (BIN 516292),395868,83132
R-1696,E. Blanco,FR,Pasaporte,no,Directo web,2026-06-30,2026-07-04,4,95700,382800,si,22000,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",316364,0
R-1697,B. Lindqvist,BR,Pasaporte,si,Directo web,2026-07-29,2026-07-31,2,88900,177800,si,15200,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",146942,0
R-1698,P. Dubois,AR,DNI,si,Booking.com,2026-09-02,2026-09-07,5,101500,507500,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,419421,0
R-1699,S. Johnson,UY,Pasaporte,no,Booking.com,2026-08-22,2026-08-24,2,100400,200800,si,0,efectivo_usd,A,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",165950,0
R-1700,J. Pereira,BR,Pasaporte,no,Booking.com,2026-06-16,2026-06-19,3,91600,274800,si,15200,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",227107,0
R-1701,J. Pereira,US,Pasaporte,si,Booking.com,2026-07-12,2026-07-15,3,104700,314100,si,9800,tarjeta,T,correcto,Tarjeta AMEX emitida en Estados Unidos (BIN 542418),259587,54513
R-1702,K. Novak,AR,DNI,si,Booking.com,2026-08-13,2026-08-15,2,87300,174600,si,0,efectivo_ars,B,no_elegible,Huésped residente en Argentina,144298,0
R-1703,S. Johnson,BR,Pasaporte,no,Directo web,2026-08-13,2026-08-15,2,101000,202000,si,22000,tarjeta,B,fuga,Tarjeta AMEX emitida en Brasil (BIN 438935),166942,35058
R-1704,K. Novak,DE,Pasaporte,si,Despegar,2026-07-19,2026-07-21,2,112200,224400,si,4500,tarjeta,T,correcto,Tarjeta AMEX emitida en Alemania (BIN 492181),185455,38945
R-1705,I. Petrov,MX,Pasaporte,si,Telefono/WhatsApp,2026-07-27,2026-07-29,2,104800,209600,si,22000,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",173223,0
R-1706,A. Costa,AR,DNI,si,Directo web,2026-08-20,2026-08-22,2,86300,172600,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,142645,0
R-1707,V. Romero,FR,Pasaporte,si,Directo web,2026-08-23,2026-08-28,5,113100,565500,si,0,tarjeta,T,correcto,Tarjeta VISA emitida en Francia (BIN 513412),467355,98145
R-1708,D. Oliveira,BR,Pasaporte,no,Booking.com,2026-06-13,2026-06-15,2,101100,202200,si,0,tarjeta,T,riesgo_legajo,Tarjeta AMEX emitida en Brasil (BIN 516292),167107,35093
R-1709,F. Almeida,FR,Pasaporte,no,Despegar,2026-07-17,2026-07-22,5,110200,551000,si,9800,tarjeta,T,riesgo_legajo,Tarjeta AMEX emitida en Francia (BIN 497010),455372,95628
R-1710,B. Lindqvist,AR,DNI,si,Booking.com,2026-06-12,2026-06-15,3,103600,310800,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,256860,0
R-1711,B. Lindqvist,AR,DNI,si,Booking.com,2026-08-22,2026-08-23,1,102500,102500,si,15200,transferencia_local,A,no_elegible,Huésped residente en Argentina,84711,0
R-1712,J. Pereira,FR,Pasaporte,no,Despegar,2026-08-01,2026-08-04,3,113100,339300,si,15200,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",280413,0
R-1713,D. Oliveira,UY,Pasaporte,si,Booking.com,2026-08-26,2026-08-29,3,91500,274500,si,22000,tarjeta,T,correcto,Tarjeta MASTERCARD emitida en Uruguay (BIN 471589),226860,47640
R-1714,P. Dubois,ES,Pasaporte,si,Telefono/WhatsApp,2026-07-18,2026-07-21,3,97500,292500,si,0,tarjeta,T,correcto,Tarjeta MASTERCARD emitida en España (BIN 454181),241736,50764
R-1715,A. Costa,AR,DNI,si,Directo web,2026-08-25,2026-09-01,7,97100,679700,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,561736,0
R-1716,S. Johnson,AR,DNI,si,Booking.com,2026-06-24,2026-06-27,3,107500,322500,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,266529,0
R-1717,D. Oliveira,AR,DNI,si,Directo web,2026-07-05,2026-07-06,1,107400,107400,si,0,tarjeta,A,no_elegible,Huésped residente en Argentina,88760,0
R-1718,C. Rossi,AR,DNI,si,Directo web,2026-06-22,2026-06-25,3,93400,280200,si,9800,efectivo_ars,B,no_elegible,Huésped residente en Argentina,231570,0
R-1719,H. Weber,CL,Pasaporte,si,Directo web,2026-08-17,2026-08-22,5,108000,540000,si,0,tarjeta,A,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",446281,0
R-1720,E. Blanco,AR,DNI,si,Booking.com,2026-07-24,2026-07-28,4,101900,407600,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,336860,0
R-1721,O. Ahmed,AR,DNI,si,Directo web,2026-09-06,2026-09-10,4,94700,378800,si,22000,tarjeta,B,no_elegible,Huésped residente en Argentina,313058,0
R-1722,L. Fernandez,US,Pasaporte,si,Booking.com,2026-07-03,2026-07-05,2,100300,200600,si,4500,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",165785,0
R-1723,E. Blanco,DE,Pasaporte,si,Booking.com,2026-06-14,2026-06-15,1,106400,106400,si,0,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",87934,0
R-1724,H. Weber,US,Pasaporte,no,Walk-in,2026-08-26,2026-08-27,1,97300,97300,si,4500,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",80413,0
R-1725,J. Pereira,AR,DNI,si,Booking.com,2026-06-28,2026-07-02,4,108300,433200,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,358017,0
R-1726,R. Muller,AR,DNI,si,Directo web,2026-06-27,2026-06-30,3,117500,352500,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,291322,0
R-1727,G. Ferrari,AR,DNI,si,Booking.com,2026-08-05,2026-08-10,5,86200,431000,si,0,transferencia_local,B,no_elegible,Huésped residente en Argentina,356198,0
R-1728,G. Ferrari,ES,Pasaporte,no,Telefono/WhatsApp,2026-08-02,2026-08-04,2,115000,230000,si,0,tarjeta,A,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",190083,0
R-1729,C. Rossi,US,Pasaporte,si,Directo web,2026-08-21,2026-08-23,2,107900,215800,si,0,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",178347,0
R-1730,G. Ferrari,BR,Pasaporte,si,Directo web,2026-08-06,2026-08-08,2,105700,211400,si,0,tarjeta,B,fuga,Tarjeta VISA emitida en Brasil (BIN 438935),174711,36689
R-1731,I. Petrov,AR,DNI,si,Directo web,2026-08-23,2026-08-25,2,110100,220200,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,181983,0
R-1732,B. Lindqvist,MX,Pasaporte,no,Telefono/WhatsApp,2026-07-21,2026-07-24,3,105100,315300,si,0,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",260579,0
